"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM4","2022-07-06","1","Surface Water","0.4","0.028","2.1","85","5.8","44","66","0.21","0.009","<0.002","8.1","0.2","24.6","2.7","0.36","2.3","28.1","0.25","0.08","0.3","0.02","8.3","0.002","1"
"Mirs Bay","MM4","2022-07-06","1","Middle Water","0.2","0.04","0.3","68","4.6","<1","2","0.11","0.013","0.003","7.9","0.3","31.5","2.7","0.5","3.1","27.2","0.16","0.11","0.23","<0.02","7.4","0.002","1.1"
"Mirs Bay","MM4","2022-07-06","1","Bottom Water","<0.1","0.047","0.3","56","3.7","<1","1","0.069","0.016","0.01","7.8","0.3","32.6","2.7","0.83","6.4","26.9","0.13","0.28","0.37","0.03","12.9","0.002","1.2"
"Mirs Bay","MM4","2022-08-22","1","Surface Water","0.8","0.015","1.8","86","5.5","1","2","0.012","<0.002","<0.002","7.6","<0.2","29.4","4.2","0.46","2.6","30.1","0.03","0.15","0.16","0.02","8.6","<0.001","2.6"
"Mirs Bay","MM4","2022-08-22","1","Middle Water","0.9","0.005","2.6","108","7","<1","<1","0.008","<0.002","<0.002","7.6","0.8","30.4","4.2","0.41","3.3","29.3","0.02","0.09","0.1","0.03","3.5","<0.001","1.8"
"Mirs Bay","MM4","2022-08-22","1","Bottom Water","<0.1","0.023","3.5","10","0.7","<1","<1","0.17","0.046","0.03","7","1.9","33.9","4.2","2.2","7.6","23.6","0.24","0.16","0.38","0.08","48.2","<0.001","2.9"
"Mirs Bay","MM4","2022-09-16","1","Surface Water","0.2","0.007","0.3","96","6.1","<1","1","0.025","<0.002","<0.002","7.5","<0.2","32","6.3","0.25","<0.5","30.1","0.03","0.21","0.24","0.05","0.9","<0.001","<0.5"
"Mirs Bay","MM4","2022-09-16","1","Middle Water","1.5","0.018","7.9","105","6.8","<1","<1","0.019","<0.002","<0.002","7.5","0.8","32.4","6.3","0.33","1.4","28.9","0.04","0.32","0.34","0.07","5.3","<0.001","1"
"Mirs Bay","MM4","2022-09-16","1","Bottom Water","0.2","0.017","0.5","40","2.6","<1","<1","0.022","0.007","0.013","7.3","0.6","32.8","6.3","1.1","2.6","27.3","0.05","0.47","0.5","0.07","27.2","<0.001","0.6"
"Mirs Bay","MM4","2022-10-14","1","Surface Water","0.3","0.026","1.9","76","5","<1","1","0.031","<0.002","<0.002","8.1","0.4","32.8","1.8","0.88","2.2","27.4","0.06","0.35","0.38","0.05","7.3","0.002","0.8"
"Mirs Bay","MM4","2022-10-14","1","Middle Water","<0.1","0.021","1.7","89","5.9","<1","1","0.036","0.003","0.008","8.1","0.8","32.9","1.8","0.93","2","27.4","0.06","0.61","0.65","0.04","6.5","0.001","<0.5"
"Mirs Bay","MM4","2022-10-14","1","Bottom Water","<0.1","0.016","1.5","88","5.8","<1","<1","0.027","0.003","0.009","8.1","0.6","32.9","1.8","0.94","3","27.4","0.05","0.67","0.7","0.05","5.1","<0.001","0.6"
"Mirs Bay","MM4","2022-11-14","1","Surface Water","0.4","0.017","1.4","83","5.8","<1","<1","<0.002","<0.002","<0.002","7.4","0.3","33","3.1","0.67","1.6","24.4","0.02","0.47","0.47","0.05","4.4","<0.001","1.2"
"Mirs Bay","MM4","2022-11-14","1","Middle Water","0.4","0.02","2.8","103","7.2","<1","1","0.017","0.004","<0.002","7.3","1.3","33.1","3.1","0.83","3","24","0.04","0.57","0.59","0.06","24.1","<0.001","1"
"Mirs Bay","MM4","2022-11-14","1","Bottom Water","0.5","0.019","2.2","84","5.9","<1","<1","0.017","0.006","<0.002","7.2","2.1","33.2","3.1","0.83","3.8","23.5","0.04","0.45","0.47","0.08","83.6","<0.001","1.5"
"Mirs Bay","MM4","2022-12-15","1","Surface Water","0.8","0.023","0.3","76","5.7","<1","<1","0.068","0.051","0.008","7.4","<0.2","32.6","1.8","0.9","5.2","19.7","0.14","0.59","0.71","0.07","4.1","<0.001","1"
"Mirs Bay","MM4","2022-12-15","1","Middle Water","1.8","0.012","0.3","89","6.7","<1","4","0.058","0.05","0.008","7.5","0.4","32.9","1.8","0.82","5","19.9","0.12","0.72","0.83","0.06","3.7","<0.001","1"
"Mirs Bay","MM4","2022-12-15","1","Bottom Water","1.7","0.017","0.4","89","6.7","<1","<1","0.035","0.041","0.009","7.5","0.5","33","1.8","0.83","10","19.7","0.09","0.64","0.72","0.05","5.2","<0.001","1.8"
"Mirs Bay","MM5","2022-01-17","1","Surface Water","0.4","0.018","3.6","92","7","1","1","<0.002","<0.002","0.007","7.6","<0.2","33.6","3","0.6","1.6","18.7","0.02","0.22","0.22","<0.02","8.8","<0.001","<0.5"
"Mirs Bay","MM5","2022-01-17","1","Middle Water","0.3","0.018","2.2","97","7.4","<1","<1","<0.002","<0.002","0.007","7.6","<0.2","33.7","3","0.59","1.9","18.8","0.02","0.4","0.4","<0.02","9.7","<0.001","<0.5"
"Mirs Bay","MM5","2022-01-17","1","Bottom Water","0.1","0.025","0.7","90","6.8","<1","<1","<0.002","<0.002","0.007","7.6","0.4","33.8","3","0.73","7.2","18.9","0.03","0.77","0.77","0.02","15.2","<0.001","1.2"
"Mirs Bay","MM5","2022-02-14","1","Surface Water","0.7","0.059","5.1","82","6.4","<1","<1","<0.002","<0.002","<0.002","7.5","0.3","33.3","2.9","0.53","4.3","17.4","0.06","0.4","0.4","0.03","7.4","<0.001","0.6"
"Mirs Bay","MM5","2022-02-14","1","Middle Water","0.7","0.028","5.2","96","7.6","<1","<1","<0.002","<0.002","<0.002","7.5","0.4","33.3","2.9","0.55","5.8","17.2","0.03","0.26","0.26","<0.02","7","<0.001","1.1"
"Mirs Bay","MM5","2022-02-14","1","Bottom Water","0.5","0.027","5.3","97","7.6","<1","<1","<0.002","<0.002","<0.002","7.5","0.2","33.3","2.9","0.55","5.5","17.2","0.03","0.25","0.25","0.02","6","<0.001","1.1"
"Mirs Bay","MM5","2022-04-29","1","Surface Water","1.2","0.016","0.5","84","5.7","8","18","<0.002","<0.002","0.003","8.5","<0.2","32.2","4.6","0.13","3.6","25.7","0.02","0.05","0.05","<0.02","5.5","0.002","1.4"
"Mirs Bay","MM5","2022-04-29","1","Middle Water","1.7","0.021","0.8","93","6.6","<1","1","<0.002","<0.002","0.003","8.4","<0.2","32.8","4.6","0.27","4.2","23","0.03","<0.05","0.05","<0.02","5.8","0.002","1.7"
"Mirs Bay","MM5","2022-04-29","1","Bottom Water","0.9","0.031","0.8","80","5.7","<1","7","<0.002","<0.002","0.006","8.4","0.5","33.9","4.6","0.59","1.8","22.5","0.04","0.07","0.07","0.02","7.5","0.003","0.7"
"Mirs Bay","MM5","2022-05-12","1","Surface Water","0.7","0.03","2.4","84","5.9","<1","<1","0.042","<0.002","<0.002","8.1","1.4","30.2","4.6","<0.05","<0.5","24.4","0.07","<0.05","0.09","0.02","6","0.002","<0.5"
"Mirs Bay","MM5","2022-05-12","1","Middle Water","<0.1","0.02","2.7","96","6.6","1","2","0.037","<0.002","<0.002","8.1","0.3","32.8","4.6","0.05","1","24.5","0.06","0.07","0.11","0.03","5.6","0.001","0.5"
"Mirs Bay","MM5","2022-05-12","1","Bottom Water","<0.1","0.061","0.8","46","3.2","1","1","0.071","0.02","0.008","7.9","0.2","33.3","4.6","0.97","2.7","23","0.15","0.11","0.2","0.04","7.8","0.002","0.6"
"Mirs Bay","MM5","2022-06-24","1","Surface Water","0.6","<0.005","0.5","86","5.6","<1","<1","0.048","<0.002","<0.002","8.1","0.8","31.5","4.9","0.55","3.2","28.7","0.06","0.17","0.22","0.02","6.1","<0.001","0.7"
"Mirs Bay","MM5","2022-06-24","1","Middle Water","0.5","0.026","1.8","90","6.1","<1","3","0.029","<0.002","0.004","8.1","0.4","34","4.9","0.35","2","25.1","0.06","0.14","0.17","0.03","5.8","0.001","0.7"
"Mirs Bay","MM5","2022-06-24","1","Bottom Water","0.3","0.007","2.2","58","4","<1","<1","0.029","<0.002","0.003","8","1.5","34.2","4.9","0.28","8.4","24.2","0.04","0.24","0.27","<0.02","7.5","<0.001","1.8"
"Mirs Bay","MM5","2022-07-06","1","Surface Water","0.3","0.034","1.8","82","5.6","15","18","0.21","0.009","<0.002","8.1","1","24.5","2.1","0.29","2.6","27.9","0.25","0.05","0.27","<0.02","10.4","0.002","1.1"
"Mirs Bay","MM5","2022-07-06","1","Middle Water","<0.1","0.03","0.7","75","5","<1","4","0.11","0.011","<0.002","7.9","0.9","31.1","2.1","0.41","2.5","27.3","0.15","0.07","0.19","<0.02","6.8","0.001","0.8"
"Mirs Bay","MM5","2022-07-06","1","Bottom Water","<0.1","0.012","0.6","38","2.6","<1","1","0.11","0.009","0.01","7.7","<0.2","33.6","2.1","1.2","5.9","25.2","0.13","0.09","0.21","0.03","12.9","<0.001","1.2"
"Mirs Bay","MM5","2022-08-22","1","Surface Water","0.2","0.01","0.7","81","5.2","<1","3","0.009","<0.002","<0.002","7.6","0.5","29.4","3.6","0.54","2.6","30.1","0.02","0.09","0.1","0.02","2.2","<0.001","0.9"
"Mirs Bay","MM5","2022-08-22","1","Middle Water","0.5","0.011","5.6","75","4.9","<1","1","0.012","0.003","<0.002","7.5","1.6","31.2","3.6","0.52","1.8","28.2","0.03","0.19","0.21","0.03","4.8","<0.001","0.6"
"Mirs Bay","MM5","2022-08-22","1","Bottom Water","<0.1","0.008","1.8","26","1.8","<1","<1","0.14","0.013","0.019","7.2","1","34.2","3.6","1.7","5.3","22.5","0.16","0.26","0.41","0.05","68.5","<0.001","2"
"Mirs Bay","MM5","2022-09-16","1","Surface Water","0.4","<0.005","0.6","85","5.4","<1","<1","0.023","<0.002","<0.002","7.5","<0.2","31.7","5","0.31","1.4","29.9","0.03","0.3","0.33","0.06","1.3","<0.001","<0.5"
"Mirs Bay","MM5","2022-09-16","1","Middle Water","0.5","0.005","0.5","102","6.6","<1","<1","0.022","<0.002","<0.002","7.5","<0.2","32.4","5","0.33","1","28.8","0.03","0.23","0.25","0.05","2.3","<0.001","<0.5"
"Mirs Bay","MM5","2022-09-16","1","Bottom Water","0.6","0.006","2.4","27","1.8","<1","1","0.019","<0.002","<0.002","7.1","0.3","33","5","0.3","2.6","26.3","0.03","0.34","0.36","0.06","12.5","<0.001","0.8"
"Mirs Bay","MM5","2022-10-14","1","Surface Water","0.1","0.01","1.9","76","5","<1","1","0.025","<0.002","0.009","8.1","<0.2","32.4","2.2","0.69","0.9","27.2","0.04","0.36","0.39","0.04","5.9","<0.001","<0.5"
"Mirs Bay","MM5","2022-10-14","1","Middle Water","0.1","0.016","1.7","92","6.1","<1","<1","0.027","<0.002","<0.002","8.1","0.9","32.7","2.2","0.76","1.2","27.4","0.05","0.55","0.58","0.04","6.3","<0.001","<0.5"
"Mirs Bay","MM5","2022-10-14","1","Bottom Water","<0.1","0.02","0.9","70","4.6","<1","<1","0.04","0.009","0.011","8","1.2","33.3","2.2","1.2","7.5","27.8","0.07","0.57","0.62","0.05","10.6","0.001","1.1"
"Mirs Bay","MM5","2022-11-14","1","Surface Water","0.5","0.009","1.4","78","5.4","<1","<1","<0.002","<0.002","<0.002","7.4","1.2","33","5.8","0.59","1.2","24.6","0.01","0.6","0.6","0.06","3.9","<0.001","0.9"
"Mirs Bay","MM5","2022-11-14","1","Middle Water","0.4","0.011","2.7","104","7.3","<1","<1","0.012","0.003","<0.002","7.3","1.6","33.2","5.8","0.74","1.3","23.6","0.03","0.47","0.49","0.06","9.9","<0.001","1"
"Mirs Bay","MM5","2022-11-14","1","Bottom Water","0.2","0.012","2.3","70","4.9","<1","1","0.052","0.014","0.014","7.1","0.8","33.3","5.8","1.2","1.5","23.3","0.08","0.53","0.6","0.09","57","<0.001","1"
"Mirs Bay","MM5","2022-12-15","1","Surface Water","3","0.013","0.4","85","6.4","<1","<1","0.097","0.054","0.008","7.4","<0.2","32.9","2.1","0.79","7.8","19.8","0.16","0.53","0.68","0.06","4.9","<0.001","1.5"
"Mirs Bay","MM5","2022-12-15","1","Middle Water","3","0.008","0.3","89","6.7","<1","1","0.053","0.042","0.008","7.5","<0.2","33","2.1","0.82","5.8","19.8","0.1","0.56","0.66","0.05","4.9","<0.001","0.8"
"Mirs Bay","MM5","2022-12-15","1","Bottom Water","3.1","0.012","0.3","89","6.7","<1","<1","0.048","0.049","0.008","7.5","0.2","33","2.1","0.81","3.6","19.8","0.11","0.64","0.74","0.05","9.3","<0.001","1"
"Mirs Bay","MM6","2022-01-17","1","Surface Water","1.2","0.015","9.7","91","6.9","1","2","<0.002","<0.002","0.007","6.8","0.7","33.8","2.9","0.57","5.4","18.8","0.02","0.4","0.4","0.03","10.3","<0.001","1.2"
"Mirs Bay","MM6","2022-01-17","1","Middle Water","0.8","0.017","4.9","86","6.5","1","1","<0.002","<0.002","0.006","6.9","0.4","33.8","2.9","0.55","1.8","18.8","0.02","0.36","0.36","<0.02","10.6","<0.001","<0.5"
"Mirs Bay","MM6","2022-01-17","1","Bottom Water","0.4","0.014","3.4","95","7.2","<1","<1","<0.002","<0.002","0.007","7","0.4","33.9","2.9","0.56","2.2","18.8","0.02","1","1","<0.02","11.5","<0.001","0.6"
"Mirs Bay","MM6","2022-02-14","1","Surface Water","1","0.015","6.9","98","7.7","1","1","<0.002","<0.002","<0.002","7","0.6","33.3","4","0.44","3.7","17.3","0.02","0.36","0.36","0.02","19.2","<0.001","0.8"
"Mirs Bay","MM6","2022-02-14","1","Middle Water","1","0.015","7.2","90","7.1","<1","<1","<0.002","<0.002","0.012","7.1","0.5","33.4","4","0.43","5.6","17.3","0.02","0.29","0.29","0.02","129.4","<0.001","1.2"
"Mirs Bay","MM6","2022-02-14","1","Bottom Water","1","0.021","6.9","100","7.8","<1","<1","<0.002","<0.002","<0.002","7.2","0.7","33.4","4","0.4","4.2","17.4","0.03","0.23","0.23","0.02","109.8","<0.001","1.4"
"Mirs Bay","MM6","2022-04-29","1","Surface Water","1.3","0.016","1.2","80","5.5","5","16","<0.002","<0.002","0.003","8.4","<0.2","32.3","3.7","0.21","0.9","25.4","0.02","0.05","0.05","<0.02","8.8","0.002","<0.5"
"Mirs Bay","MM6","2022-04-29","1","Middle Water","1.2","0.023","1","95","6.6","1","1","<0.002","<0.002","0.008","8.4","<0.2","32.4","3.7","0.36","4.7","24","0.03","<0.05","0.05","0.02","5.9","0.002","1.2"
"Mirs Bay","MM6","2022-04-29","1","Bottom Water","1.3","0.045","1.1","78","5.6","1","2","<0.002","<0.002","0.006","8.3","0.5","32.6","3.7","0.72","2.5","22.6","0.05","0.07","0.07","0.02","6.2","0.003","1"
"Mirs Bay","MM6","2022-05-12","1","Surface Water","0.7","0.064","2.1","89","6.4","14","46","0.06","<0.002","<0.002","8","1.1","28.1","3.8","0.19","1.6","24.4","0.13","0.07","0.13","<0.02","5.8","0.003","0.7"
"Mirs Bay","MM6","2022-05-12","1","Middle Water","0.5","0.032","1.7","89","6.2","16","34","0.038","<0.002","<0.002","8","1.2","32.5","3.8","0.16","1.4","24.5","0.07","0.17","0.21","<0.02","5.9","0.001","<0.5"
"Mirs Bay","MM6","2022-05-12","1","Bottom Water","0.3","0.038","0.8","87","6","5","13","0.034","<0.002","<0.002","8","<0.2","32.8","3.8","0.19","1.5","24.4","0.07","0.15","0.19","0.04","5.6","0.001","0.6"
"Mirs Bay","MM6","2022-06-24","1","Surface Water","0.6","0.011","1.6","91","5.9","<1","4","0.035","<0.002","<0.002","8","0.4","31.6","3.8","0.33","1.8","28.6","0.05","0.11","0.15","0.02","6.1","<0.001","0.5"
"Mirs Bay","MM6","2022-06-24","1","Middle Water","0.5","0.008","2.7","97","6.5","<1","16","0.028","<0.002","<0.002","8","<0.2","33.3","3.8","0.26","3.4","26.2","0.04","0.32","0.35","0.02","6","<0.001","1"
"Mirs Bay","MM6","2022-06-24","1","Bottom Water","0.6","0.038","1.6","64","4.3","<1","2","0.045","0.005","0.009","7.9","<0.2","33.8","3.8","0.45","3.8","25.1","0.09","0.09","0.14","<0.02","6.2","0.001","1.6"
"Mirs Bay","MM6","2022-07-06","1","Surface Water","0.3","0.038","1.4","79","5.3","4","4","0.18","0.008","<0.002","7.9","0.3","26.3","3.5","0.32","2","28.1","0.23","<0.05","0.24","0.03","6.5","0.002","0.9"
"Mirs Bay","MM6","2022-07-06","1","Middle Water","<0.1","0.048","1.3","82","5.5","<1","1","0.17","0.007","<0.002","7.9","<0.2","27","3.5","0.51","8.3","28.1","0.23","0.05","0.23","<0.02","6","0.002","2.4"
"Mirs Bay","MM6","2022-07-06","1","Bottom Water","<0.1","0.041","0.4","51","3.4","1","4","0.095","0.016","<0.002","7.7","0.6","32","3.5","0.86","2.7","26.9","0.15","0.06","0.17","0.03","8","0.001","1"
"Mirs Bay","MM6","2022-08-22","1","Surface Water","0.6","0.014","1.3","101","6.5","1","3","0.011","<0.002","<0.002","7.7","0.7","29.2","4.1","0.41","2","29.9","0.03","0.14","0.15","0.02","0.1","<0.001","0.8"
"Mirs Bay","MM6","2022-08-22","1","Middle Water","0.6","0.006","3.1","112","7.3","2","4","0.011","<0.002","<0.002","7.7","0.6","30","4.1","0.27","3","29.4","0.02","0.13","0.14","0.03","7.6","<0.001","0.9"
"Mirs Bay","MM6","2022-08-22","1","Bottom Water","0.5","0.019","6","53","3.5","<1","1","0.021","0.019","0.004","7.4","2.1","31.2","4.1","0.6","2.5","27.7","0.06","0.15","0.19","0.04","16.7","<0.001","1.1"
"Mirs Bay","MM6","2022-09-16","1","Surface Water","0.6","0.01","1.9","97","6.2","<1","6","0.029","<0.002","<0.002","7.6","0.3","31.5","3.8","0.41","3.6","29.9","0.04","0.18","0.21","0.07","4","<0.001","<0.5"
"Mirs Bay","MM6","2022-09-16","1","Middle Water","0.5","<0.005","2.1","91","5.8","<1","1","0.024","<0.002","<0.002","7.6","0.3","31.8","3.8","0.46","1","29.7","0.03","0.25","0.28","0.06","4.7","<0.001","<0.5"
"Mirs Bay","MM6","2022-09-16","1","Bottom Water","0.4","0.044","1.4","54","3.6","<1","<1","0.033","0.014","0.016","7.3","0.7","32.3","3.8","1.1","3.2","27.8","0.09","0.31","0.36","0.09","18.5","<0.001","1.2"
"Mirs Bay","MM6","2022-10-14","1","Surface Water","<0.1","0.016","2.1","80","5.3","2","3","0.038","<0.002","0.008","8","0.5","32.5","1.9","0.6","2.7","27.1","0.06","0.32","0.36","0.06","6.9","<0.001","1.3"
"Mirs Bay","MM6","2022-10-14","1","Middle Water","<0.1","0.017","2.1","90","6","1","1","0.032","<0.002","0.007","8","0.6","32.5","1.9","0.56","1.2","27.2","0.05","0.56","0.59","0.04","4.2","<0.001","0.8"
"Mirs Bay","MM6","2022-10-14","1","Bottom Water","0.1","0.019","1.8","88","5.8","<1","<1","0.022","<0.002","0.008","8","0.9","32.5","1.9","0.59","2.1","27.2","0.04","0.44","0.46","0.04","4.2","0.001","0.8"
"Mirs Bay","MM6","2022-11-14","1","Surface Water","0.3","0.018","1.9","77","5.4","<1","7","0.012","0.004","<0.002","7.6","0.7","33","4","0.98","1.2","24.1","0.03","0.34","0.36","0.05","6.9","<0.001","0.9"
"Mirs Bay","MM6","2022-11-14","1","Middle Water","0.8","0.024","1.8","97","6.8","<1","2","0.04","0.012","<0.002","7.5","0.7","33.1","4","1.1","1.7","23.7","0.08","0.28","0.33","0.06","8.5","<0.001","0.9"
"Mirs Bay","MM6","2022-11-14","1","Bottom Water","0.3","0.02","1.7","84","5.9","<1","1","0.044","0.018","0.013","7.4","0.8","33.1","4","1.3","1.3","23.5","0.08","0.5","0.56","0.07","13.6","<0.001","0.6"
"Mirs Bay","MM6","2022-12-15","1","Surface Water","1.6","0.039","2.6","85","6.5","<1","<1","0.017","0.008","<0.002","7.8","1.2","32.9","2.1","0.65","6.4","18.8","0.06","0.58","0.61","0.04","2.3","<0.001","1.8"
"Mirs Bay","MM6","2022-12-15","1","Middle Water","1","0.042","1.5","89","6.8","<1","<1","0.031","0.016","<0.002","7.7","1","32.9","2.1","0.69","2.9","18.9","0.09","0.64","0.69","0.05","2.8","<0.001","0.6"
"Mirs Bay","MM6","2022-12-15","1","Bottom Water","1.6","0.046","2.2","89","6.8","<1","<1","0.021","0.009","0.008","7.6","1.3","32.9","2.1","0.64","7.6","18.7","0.08","0.76","0.79","0.05","4.4","<0.001","1.4"
"Mirs Bay","MM7","2022-01-17","1","Surface Water","0.4","0.015","4.9","85","6.4","<1","<1","<0.002","0.003","0.005","7.6","<0.2","33.8","2.2","0.7","3","19.2","0.02","0.37","0.38","<0.02","10.2","<0.001","0.8"
"Mirs Bay","MM7","2022-01-17","1","Middle Water","0.1","0.022","2.3","80","6","<1","<1","0.002","0.003","0.006","7.6","0.7","33.8","2.2","0.73","4","19.2","0.03","0.68","0.69","<0.02","11","<0.001","1"
"Mirs Bay","MM7","2022-01-17","1","Bottom Water","0.3","0.026","2.1","86","6.5","<1","<1","0.006","0.003","0.005","7.6","0.5","33.8","2.2","0.72","3.4","19.1","0.04","0.28","0.29","<0.02","11.8","<0.001","0.8"
"Mirs Bay","MM7","2022-02-14","1","Surface Water","1.1","0.014","5.7","83","6.4","<1","<1","<0.002","<0.002","<0.002","7.6","0.6","33.4","2.8","0.42","2.3","18.5","0.02","0.76","0.76","0.02","5.2","<0.001","0.6"
"Mirs Bay","MM7","2022-02-14","1","Middle Water","1.4","0.014","5.7","89","6.9","<1","<1","<0.002","<0.002","<0.002","7.6","0.5","33.5","2.8","0.52","3.5","17.9","0.02","0.17","0.17","<0.02","5.4","<0.001","1.2"
"Mirs Bay","MM7","2022-02-14","1","Bottom Water","0.8","0.015","5.8","94","7.3","2","2","<0.002","<0.002","<0.002","7.6","0.4","33.5","2.8","0.43","3.1","17.9","0.02","0.34","0.34","0.03","7.7","<0.001","0.9"
"Mirs Bay","MM7","2022-04-29","1","Surface Water","1","0.026","0.8","91","6.1","<1","<1","<0.002","<0.002","0.003","8.4","<0.2","32.2","4.5","0.22","1.7","26.8","0.03","0.08","0.08","<0.02","8.3","0.003","<0.5"
"Mirs Bay","MM7","2022-04-29","1","Middle Water","0.8","0.018","1.4","98","6.8","<1","2","<0.002","<0.002","0.004","8.4","<0.2","32.2","4.5","0.27","2","24.5","0.02","<0.05","0.05","<0.02","5.7","0.002","0.7"
"Mirs Bay","MM7","2022-04-29","1","Bottom Water","1.4","0.089","1.5","65","4.6","<1","3","<0.002","<0.002","0.003","8.3","1","32.6","4.5","1.4","3.4","22.6","0.09","0.13","0.13","0.02","6.8","0.006","0.8"
"Mirs Bay","MM7","2022-05-12","1","Surface Water","0.7","0.057","0.8","91","6.4","79","130","0.07","<0.002","<0.002","8.1","0.8","29","2.1","0.32","1.3","24.7","0.13","0.11","0.18","<0.02","6.6","0.003","0.6"
"Mirs Bay","MM7","2022-05-12","1","Middle Water","0.3","0.056","0.5","80","5.5","34","58","0.054","<0.002","<0.002","8","0.3","32.5","2.1","0.21","2.2","25","0.11","0.11","0.17","<0.02","5.7","0.003","0.7"
"Mirs Bay","MM7","2022-05-12","1","Bottom Water","0.3","0.076","0.4","74","5.2","41","43","0.046","0.004","<0.002","8","<0.2","32.6","2.1","0.46","1","24.4","0.13","0.35","0.4","0.03","6","0.003","<0.5"
"Mirs Bay","MM7","2022-06-24","1","Surface Water","1","0.01","1.5","93","6","<1","1","0.034","<0.002","<0.002","8.2","<0.2","30.7","3.7","0.84","1.7","29.3","0.05","0.26","0.3","0.02","6.1","<0.001","0.8"
"Mirs Bay","MM7","2022-06-24","1","Middle Water","1.1","0.013","4.1","110","7.3","<1","1","0.028","<0.002","<0.002","8.2","0.2","32.3","3.7","0.72","2.1","26.9","0.04","0.31","0.34","0.02","6","<0.001","0.8"
"Mirs Bay","MM7","2022-06-24","1","Bottom Water","0.8","0.012","1.1","32","2.2","<1","1","0.031","<0.002","<0.002","7.8","0.5","33.8","3.7","0.8","8.6","25.2","0.05","0.06","0.09","<0.02","6.5","<0.001","1.9"
"Mirs Bay","MM7","2022-07-06","1","Surface Water","0.2","0.031","1.7","83","5.8","47","130","0.2","0.009","<0.002","8.1","0.9","22.4","1.7","0.52","2.6","28","0.24","<0.05","0.26","<0.02","10","0.002","1"
"Mirs Bay","MM7","2022-07-06","1","Middle Water","<0.1","0.059","0.9","75","5.1","2","33","0.16","0.013","<0.002","8","0.3","27.3","1.7","0.81","3","27.7","0.23","0.09","0.26","0.02","6.7","0.003","1.2"
"Mirs Bay","MM7","2022-07-06","1","Bottom Water","0.2","0.051","0.4","50","3.4","5","22","0.1","0.018","<0.002","7.8","0.5","32.3","1.7","1.1","11","26.9","0.17","0.08","0.2","0.02","9","0.002","2.3"
"Mirs Bay","MM7","2022-08-22","1","Surface Water","0.3","0.009","0.8","83","5.3","<1","<1","0.009","<0.002","<0.002","7.6","0.3","28.8","2.6","0.93","2.2","31.3","0.02","0.1","0.11","0.02","2.7","<0.001","0.8"
"Mirs Bay","MM7","2022-08-22","1","Middle Water","0.4","0.009","1.8","91","5.9","<1","1","0.013","0.003","<0.002","7.5","0.8","29.5","2.6","0.87","3.4","29.5","0.03","0.1","0.12","0.03","6.3","<0.001","1"
"Mirs Bay","MM7","2022-08-22","1","Bottom Water","0.2","0.048","2.9","9","0.6","<1","<1","0.026","0.018","0.004","7.1","1","32.5","2.6","1.1","2.2","26","0.09","0.07","0.11","0.03","18.5","<0.001","0.9"
